10090.ENSMUSP00000065322	Q0VEL5	Q0VEL5_MOUSE	Olfr90
10090.ENSMUSP00000063554	Q9CX53	GEMI6_MOUSE	Gemin6
10090.ENSMUSP00000045873	Q8K298	ANLN_MOUSE	Anln
10090.ENSMUSP00000031617	P47911	RL6_MOUSE	Rpl6
10090.ENSMUSP00000137043	J3QP08	J3QP08_MOUSE	H2al1k Gm14501
10090.ENSMUSP00000099575	Q9JI71	DLL4_MOUSE	Dll4
10090.ENSMUSP00000017741	Q64291	K1C12_MOUSE	Krt12 Krt1-12 Krt1.12
10090.ENSMUSP00000108729	P83555	KI3L1_MOUSE	Kir3dl1
10090.ENSMUSP00000110519	Q99MX1	UBP26_MOUSE	Usp26
10090.ENSMUSP00000108466	Q6ZQB6	VIP2_MOUSE	Ppip5k2 Hisppd1 Kiaa0433 Vip2
10090.ENSMUSP00000100920	P20826	SCF_MOUSE	Kitlg Kitl Mgf Sl Slf
10090.ENSMUSP00000136273	Q60931	VDAC3_MOUSE	Vdac3
10090.ENSMUSP00000093626	Q9D7N2	KR261_MOUSE	Krtap26-1
10090.ENSMUSP00000129779	Q925H1	TRPS1_MOUSE	Trps1
10090.ENSMUSP00000009679	Q9D0L8	MCES_MOUSE	Rnmt Kiaa0398
10090.ENSMUSP00000062924	Q99PI8	RTN4R_MOUSE	Rtn4r Ngr1 Nogor
10090.ENSMUSP00000010188	Q99ML0	ZMY10_MOUSE	Zmynd10 Blu
10090.ENSMUSP00000035170	G3X922	G3X922_MOUSE	Dnajc13
10090.ENSMUSP00000025506	Q8BHS3	RBM22_MOUSE	Rbm22
10090.ENSMUSP00000075037	Q8BP74	PSTK_MOUSE	Pstk
10090.ENSMUSP00000040584	A2ADZ8	IQCC_MOUSE	Iqcc
10090.ENSMUSP00000138836	Q00560	IL6RB_MOUSE	Il6st
10090.ENSMUSP00000021282	Q5SUR0	PUR4_MOUSE	Pfas Kiaa0361
10090.ENSMUSP00000043676	Q8R418	DICER_MOUSE	Dicer1 Dicer Mdcr
10090.ENSMUSP00000056509	Q8C9L1	Q8C9L1_MOUSE	BC106179
10090.ENSMUSP00000085632	Q3V140	ACRBP_MOUSE	Acrbp
10090.ENSMUSP00000081867	E9Q7N9	E9Q7N9_MOUSE	Dnah11 Dnahc11
10090.ENSMUSP00000113692	O88425	NDK6_MOUSE	Nme6
10090.ENSMUSP00000059776	Q8VG91	Q8VG91_MOUSE	Olfr975
10090.ENSMUSP00000037088	P28078	DMA_MOUSE	H2-DMa H2-Ma Ma
10090.ENSMUSP00000043818	Q8CBC6	LRRN3_MOUSE	Lrrn3
10090.ENSMUSP00000130497	P41149	MC5R_MOUSE	Mc5r
10090.ENSMUSP00000105028	Q8BFY9	TNPO1_MOUSE	Tnpo1 Kpnb2
10090.ENSMUSP00000049156	Q9CPV1	SKA1_MOUSE	Ska1
10090.ENSMUSP00000038662	Q3UX43	AN13C_MOUSE	Ankrd13c
10090.ENSMUSP00000112908	Q9D7B6	ACAD8_MOUSE	Acad8
10090.ENSMUSP00000101412	Q62504	MINT_MOUSE	Spen Kiaa0929 Mint Sharp
10090.ENSMUSP00000041839	Q91W90	TXND5_MOUSE	Txndc5 Tlp46
10090.ENSMUSP00000055779	Q8CJC7	KLRE1_MOUSE	Klre1 NKG2I
10090.ENSMUSP00000078756	Q8VFX6	Q8VFX6_MOUSE	Olfr401
10090.ENSMUSP00000093878	Q4FZH1	F1892_MOUSE	Fam189a2 Gm967
10090.ENSMUSP00000102559	Q9WUR9	KAD4_MOUSE	Ak4 Ak-4 Ak3b Ak3l1
10090.ENSMUSP00000030336	P25119	TNR1B_MOUSE	Tnfrsf1b Tnfr-2 Tnfr2
10090.ENSMUSP00000022316	Q9D3X8	Q9D3X8_MOUSE	Dydc2
10090.ENSMUSP00000043958	Q9D4F3	Q9D4F3_MOUSE	Fam90a1b 4932442L08Rik
10090.ENSMUSP00000100846	Q8VF13	O1094_MOUSE	Olfr1094 Mor179-7
10090.ENSMUSP00000096769	Q61496	DDX4_MOUSE	Ddx4 Mvh Vasa
10090.ENSMUSP00000024708	Q9EPU5	TNR21_MOUSE	Tnfrsf21 Dr6
10090.ENSMUSP00000122103	Q8BH59	CMC1_MOUSE	Slc25a12 Aralar1
10090.ENSMUSP00000014957	O55183	STC1_MOUSE	Stc1 Stc
10090.ENSMUSP00000041499	Q810B7	SLIK5_MOUSE	Slitrk5
10090.ENSMUSP00000031170	P49452	CENPC_MOUSE	Cenpc Cenpc1
10090.ENSMUSP00000052194	Q8BIQ8	ZN770_MOUSE	Znf770 Zfp770
10090.ENSMUSP00000040436	Q8K4Z0	LGI2_MOUSE	Lgi2 Kiaa1916
10090.ENSMUSP00000088291	B2RUR8	OTU7B_MOUSE	Otud7b
10090.ENSMUSP00000025714	O88796	RPP30_MOUSE	Rpp30 Rnasep2
10090.ENSMUSP00000078739	Q7TRH8	Q7TRH8_MOUSE	Olfr798
10090.ENSMUSP00000120414	Q91YT7	YTHD2_MOUSE	Ythdf2
10090.ENSMUSP00000111269	Q9JLT4	TRXR2_MOUSE	Txnrd2 Trxr2
10090.ENSMUSP00000021262	O35936	ALOX8_MOUSE	Alox8 Alox15b
10090.ENSMUSP00000041070	Q8K3X4	I2BPL_MOUSE	Irf2bpl Eap1 Kiaa1865
10090.ENSMUSP00000128848	Q6J1H4	UTF1_MOUSE	Utf1
10090.ENSMUSP00000105307	Q8C863	ITCH_MOUSE	Itch
10090.ENSMUSP00000042186	E9Q236	MRP4_MOUSE	Abcc4 Mrp4
10090.ENSMUSP00000059540	L7N1X7	L7N1X7_MOUSE	Olfr738
10090.ENSMUSP00000044497	Q99N91	RM34_MOUSE	Mrpl34
10090.ENSMUSP00000104503	A2AWP0	BIRC7_MOUSE	Birc7 Livin
10090.ENSMUSP00000045856	A2AVA0	SVEP1_MOUSE	Svep1
10090.ENSMUSP00000089793	Q61245	COBA1_MOUSE	Col11a1
10090.ENSMUSP00000059404	P42669	PURA_MOUSE	Pura
10090.ENSMUSP00000030691	Q9QYX7	PCLO_MOUSE	Pclo Acz
10090.ENSMUSP00000050395	Q9D3U0	PUS10_MOUSE	Pus10 Ccdc139
10090.ENSMUSP00000045647	Q8CAV0	YBEY_MOUSE	Ybey
10090.ENSMUSP00000114108	Q9JMA4	Q9JMA4_MOUSE	Klra17 klra17 Ly-49Q
10090.ENSMUSP00000121284	F6S0S7	F6S0S7_MOUSE	E130114P18Rik
10090.ENSMUSP00000066598	Q8BJE2	BTNL9_MOUSE	Btnl9
10090.ENSMUSP00000032237	Q6PGF5	Q6PGF5_MOUSE	Bms1
10090.ENSMUSP00000072518	Q501J2	ANKMT_MOUSE	Antkmt Fam173a
10090.ENSMUSP00000021913	Q9JLZ3	AUHM_MOUSE	Auh
10090.ENSMUSP00000023291	Q9ERE9	JIP2_MOUSE	Mapk8ip2 Ib2 Jip2
10090.ENSMUSP00000031264	Q9JI48	PLAC8_MOUSE	Plac8
10090.ENSMUSP00000068057	Q810B3	BSH_MOUSE	Bsx
10090.ENSMUSP00000025930	Q9CW03	SMC3_MOUSE	Smc3 Bam Bmh Cspg6 Mmip1 Smc3l1 Smcd
10090.ENSMUSP00000122476	Q07279	NFE2_MOUSE	Nfe2
10090.ENSMUSP00000035075	P51865	TDGF1_MOUSE	Tdgf1 Cripto
10090.ENSMUSP00000025707	Q9DB43	ZFPL1_MOUSE	Zfpl1
10090.ENSMUSP00000100019	Q9DAZ2	PR2B1_MOUSE	Prl2b1 Prlpk
10090.ENSMUSP00000097787	Q8BK03	MIGA2_MOUSE	Miga2 Fam73b
10090.ENSMUSP00000055486	Q9WVG7	OSR1_MOUSE	Osr1 Odd1
10090.ENSMUSP00000112584	Q924S2	OAS1C_MOUSE	Oas1c Oasl5
10090.ENSMUSP00000096813	Q8BPK2	ZCHC3_MOUSE	Zcchc3
10090.ENSMUSP00000006664	Q9DAV8	Q9DAV8_MOUSE	Prl8a1 Ghd16 Plpcd Prlpc4
10090.ENSMUSP00000104731	Q20BD0	Q20BD0_MOUSE	Hnrnpab Hnrpab
10090.ENSMUSP00000028536	Q8BIX3	AL14E_MOUSE	Arl14ep Arf7ep
10090.ENSMUSP00000036784	Q8C9M2	CCD15_MOUSE	Ccdc15
10090.ENSMUSP00000130289	Q922K9	FRK_MOUSE	Frk Bsk Iyk
10090.ENSMUSP00000109901	Q69Z38	PEAK1_MOUSE	Peak1 Kiaa2002 Sgk269
10090.ENSMUSP00000026833	Q8CFJ9	WDR24_MOUSE	Wdr24
10090.ENSMUSP00000079965	Q9D8X0	MANBL_MOUSE	Manbal
10090.ENSMUSP00000115695	Q80WV7	SRRM3_MOUSE	Srrm3 MNCb-4760
10090.ENSMUSP00000099760	Q99P21	MUTYH_MOUSE	Mutyh Myh
10090.ENSMUSP00000101696	Q02738	CXB4_MOUSE	Gjb4 Cxn-30.3
10090.ENSMUSP00000131281	Q9D658	TP4A3_MOUSE	Ptp4a3 Prl3
10090.ENSMUSP00000130957	Q6PCW6	CNFN_MOUSE	Cnfn
10090.ENSMUSP00000045110	Q8R4S0	PP14C_MOUSE	Ppp1r14c Kepi
10090.ENSMUSP00000095765	Q8VGZ9	Q8VGZ9_MOUSE	Olfr676
10090.ENSMUSP00000072387	Q6ZWY6	U2D2B_MOUSE	Ube2d2b
10090.ENSMUSP00000060225	Q4VAA7	SNX33_MOUSE	Snx33 Sh3px3
10090.ENSMUSP00000022650	E9Q6K3	E9Q6K3_MOUSE	Pibf1
10090.ENSMUSP00000032841	Q9EQI8	RM46_MOUSE	Mrpl46
10090.ENSMUSP00000032396	Q60664	IRAG2_MOUSE	Irag2 Jaw1 Lrmp
10090.ENSMUSP00000121358	Q9JHR7	IDE_MOUSE	Ide
10090.ENSMUSP00000047845	Q9QY93	DCTP1_MOUSE	Dctpp1 Tdrg-TL1
10090.ENSMUSP00000099787	Q3UMF0	COBL1_MOUSE	Cobll1 Coblr1 Kiaa0977
10090.ENSMUSP00000022497	Q3TFQ1	SPRY7_MOUSE	Spryd7 Clld6
10090.ENSMUSP00000073707	Q8VGY1	Q8VGY1_MOUSE	4930516K23Rik Olfr643
10090.ENSMUSP00000002529	Q91YR7	PRP6_MOUSE	Prpf6
10090.ENSMUSP00000058007	Q80YA8	CRUM2_MOUSE	Crb2
10090.ENSMUSP00000025250	Q9Z1R2	BAG6_MOUSE	Bag6 Bat3
10090.ENSMUSP00000093497	F7CKP4	F7CKP4_MOUSE	Ect2l
10090.ENSMUSP00000022281	Q9CZU3	MTREX_MOUSE	Mtrex Skiv2l2
10090.ENSMUSP00000097113	O88703	HCN2_MOUSE	Hcn2 Bcng2 Hac1
10090.ENSMUSP00000104977	G5E8P0	GCP6_MOUSE	Tubgcp6 Kiaa1669
10090.ENSMUSP00000104855	Q9CZB6	MED7_MOUSE	Med7 Crsp9
10090.ENSMUSP00000027753	Q61092	LAMC2_MOUSE	Lamc2
10090.ENSMUSP00000005671	Q60751	IGF1R_MOUSE	Igf1r
10090.ENSMUSP00000036740	O70131	NINJ1_MOUSE	Ninj1
10090.ENSMUSP00000107415	Q922B9	ITPI2_MOUSE	Itprid2 Kiaa1927 Krap Ssfa2
10090.ENSMUSP00000059871	Q8CIX8	LGSN_MOUSE	Lgsn Gluld1 Lgs
10090.ENSMUSP00000074659	P15947	KLK1_MOUSE	Klk1 Klk-6 Klk6
10090.ENSMUSP00000061390	Q9JM55	TOB2_MOUSE	Tob2
10090.ENSMUSP00000092277	Q8R3I9	B3GN8_MOUSE	B3gnt8 B3galt7
10090.ENSMUSP00000020982	Q8K1S5	KLF11_MOUSE	Klf11 Tieg2b Tieg3
10090.ENSMUSP00000031405	G3X901	G3X901_MOUSE	Tmem116
10090.ENSMUSP00000129238	Q5RJI4	PKDCC_MOUSE	Pkdcc Sgk493 Vlk
10090.ENSMUSP00000047597	Q8R1B8	RORB_MOUSE	Rorb Nr1f2
10090.ENSMUSP00000113115	Q9ER58	TICN2_MOUSE	Spock2 Ticn2
10090.ENSMUSP00000079005	Q8VEW5	OL493_MOUSE	Olfr493 Mor204-35
10090.ENSMUSP00000041180	Q5DTW7	RESF1_MOUSE	Resf1 Kiaa1551
10090.ENSMUSP00000100618	Q9CQ70	H2AB1_MOUSE	H2ab1 H2afb1 H2al2a
10090.ENSMUSP00000102400	A2AVQ5	LEXM_MOUSE	Lexm Lem
10090.ENSMUSP00000029038	O08716	FABP9_MOUSE	Fabp9 Perf15 Tlbp
10090.ENSMUSP00000021806	O55060	TPMT_MOUSE	Tpmt
10090.ENSMUSP00000074193	Q8VF63	Q8VF63_MOUSE	Olfr881
10090.ENSMUSP00000138350	P06800	PTPRC_MOUSE	Ptprc Ly-5
10090.ENSMUSP00000110813	Q8BRG8	TM209_MOUSE	Tmem209
10090.ENSMUSP00000088085	B2RW07	B2RW07_MOUSE	Atxn7l1
10090.ENSMUSP00000110898	Q6DFY2	Q6DFY2_MOUSE	Opcml
10090.ENSMUSP00000036761	P09066	HME2_MOUSE	En2 En-2
10090.ENSMUSP00000023150	Q14AM7	CP072_MOUSE	
10090.ENSMUSP00000112935	Q91W53	GOGA7_MOUSE	Golga7 MNCb-1213
10090.ENSMUSP00000020579	Q00547	HMMR_MOUSE	Hmmr Ihabp Rhamm
10090.ENSMUSP00000029794	Q9CQJ0	THEM5_MOUSE	Them5 Acot15
10090.ENSMUSP00000097442	A6H5Y3	METH_MOUSE	Mtr
10090.ENSMUSP00000075248	A1L1B4	A1L1B4_MOUSE	Olfr282
10090.ENSMUSP00000076294	Q61990	PCBP2_MOUSE	Pcbp2 Cbp Hnrnpx Hnrpx
10090.ENSMUSP00000110230	B9EKF4	B9EKF4_MOUSE	Zfp777
10090.ENSMUSP00000048340	B2RR83	YTDC2_MOUSE	Ythdc2
10090.ENSMUSP00000134687	D6MZJ6	NSMA5_MOUSE	Smpd5 Gm10345
10090.ENSMUSP00000082302	Q922G0	S2536_MOUSE	Slc25a36
10090.ENSMUSP00000101238	P58058	NADK_MOUSE	Nadk
10090.ENSMUSP00000130843	Q7TR85	Q7TR85_MOUSE	Olfr1036
10090.ENSMUSP00000072008	Q6NS46	RRP5_MOUSE	Pdcd11 Alg4 Kiaa0185
10090.ENSMUSP00000032406	O08760	OGG1_MOUSE	Ogg1
10090.ENSMUSP00000077246	K7N609	K7N609_MOUSE	Olfr611
10090.ENSMUSP00000086405	P61807	SNN_MOUSE	Snn
10090.ENSMUSP00000001513	Q922F4	TBB6_MOUSE	Tubb6
10090.ENSMUSP00000060900	Q8K1J6	TRNT1_MOUSE	Trnt1
10090.ENSMUSP00000066822	P22005	PENK_MOUSE	Penk Penk1
10090.ENSMUSP00000049176	Q63ZW7	INADL_MOUSE	Patj Cipp Inadl
10090.ENSMUSP00000057939	Q8BGR8	GSKIP_MOUSE	Gskip
10090.ENSMUSP00000136999	O88653	LTOR3_MOUSE	Lamtor3 Map2k1ip1 Mapbp Mapksp1
10090.ENSMUSP00000002839	Q91V89	Q91V89_MOUSE	Ppp2r5d
10090.ENSMUSP00000018572	O08715	AKAP1_MOUSE	Akap1 Akap
10090.ENSMUSP00000068650	Q7TS02	Q7TS02_MOUSE	Olfr305
10090.ENSMUSP00000001720	Q8QZR1	ATTY_MOUSE	Tat
10090.ENSMUSP00000105049	P23204	PPARA_MOUSE	Ppara Nr1c1 Ppar
10090.ENSMUSP00000040531	A2AWP8	ARGAL_MOUSE	Arhgef10l Kiaa1626
10090.ENSMUSP00000006854	Q3UJD6	UBP19_MOUSE	Usp19 Kiaa0891
10090.ENSMUSP00000029520	Q9CR91	Q9CR91_MOUSE	Lce1m Lce5a
10090.ENSMUSP00000023449	Q9ERB0	SNP29_MOUSE	Snap29
10090.ENSMUSP00000043033	Q8CII2	CD123_MOUSE	Cdc123
10090.ENSMUSP00000047016	P48986	NDF6_MOUSE	Neurod6 Ath2 Atoh2 Nex1
10090.ENSMUSP00000031388	Q9D2N9	VP33A_MOUSE	Vps33a Bf Buff
10090.ENSMUSP00000103966	Q3UJP5	CF418_MOUSE	Cfap418
10090.ENSMUSP00000020289	P70261	PALD_MOUSE	Pald1 Pald
10090.ENSMUSP00000095187	Q3UKZ7	A14EL_MOUSE	Arl14epl Gm949
10090.ENSMUSP00000111022	B2RVB9	B2RVB9_MOUSE	Tmem243 4930420K17Rik
10090.ENSMUSP00000019469	P35576	G6PC1_MOUSE	G6pc1 G6pc G6pt
10090.ENSMUSP00000036949	P08207	S10AA_MOUSE	S100a10 Cal1l
10090.ENSMUSP00000104747	Q61751	Z354A_MOUSE	Znf354a Kid1 Tcf17 Zfp354a
10090.ENSMUSP00000113641	G3X9Z2	G3X9Z2_MOUSE	Ifitm7
10090.ENSMUSP00000092392	Q4KL65	Q4KL65_MOUSE	Psg26 EG574429
10090.ENSMUSP00000032761	Q9Z211	PX11A_MOUSE	Pex11a
10090.ENSMUSP00000138082	Q8CGI1	F193A_MOUSE	Fam193a
10090.ENSMUSP00000008745	Q9WTL2	RAB25_MOUSE	Rab25
10090.ENSMUSP00000117538	Q8BX80	ENASE_MOUSE	Engase
10090.ENSMUSP00000026896	O35696	SIA8B_MOUSE	St8sia2 Siat8b Stx
10090.ENSMUSP00000126850	P28656	NP1L1_MOUSE	Nap1l1 Nrp
10090.ENSMUSP00000006792	Q8C567	NCTR1_MOUSE	Ncr1 Ly94
10090.ENSMUSP00000080058	Q8R146	APEH_MOUSE	Apeh
10090.ENSMUSP00000074958	Q80UK5	Q80UK5_MOUSE	Serpinb9f BC052216
10090.ENSMUSP00000137582	A0A0N4SUZ8	A0A0N4SUZ8_MOUSE	Ccl19
10090.ENSMUSP00000022828	Q9DB76	EMC9_MOUSE	Emc9 Cgi112 Fam158a
10090.ENSMUSP00000019482	Q9D2D7	ZN687_MOUSE	Znf687 Kiaa1441 Zfp687
10090.ENSMUSP00000044577	Q60949	TBCD1_MOUSE	Tbc1d1 Kiaa1108 Tbc1
10090.ENSMUSP00000104165	K7N6K9	K7N6K9_MOUSE	Sult2a5
10090.ENSMUSP00000034607	Q5XJY5	COPD_MOUSE	Arcn1 Copd
10090.ENSMUSP00000022185	P55086	PAR2_MOUSE	F2rl1 Gpcr11 Gpr11 Par2
10090.ENSMUSP00000076264	Q9CQ11	Q9CQ11_MOUSE	Ly6m 2010109I03Rik
10090.ENSMUSP00000071654	Q2NL51	GSK3A_MOUSE	Gsk3a
10090.ENSMUSP00000051333	Q32MW3	ACO10_MOUSE	Acot10
10090.ENSMUSP00000101066	Q99PJ1	PCD15_MOUSE	Pcdh15
10090.ENSMUSP00000020576	P51945	CCNG1_MOUSE	Ccng1 Ccng
10090.ENSMUSP00000034567	Q8BMF4	ODP2_MOUSE	Dlat
10090.ENSMUSP00000040797	Q61212	NPY6R_MOUSE	Npy6r Npy5r Ppyr2 Y2b
10090.ENSMUSP00000026750	Q80YA9	CNKR2_MOUSE	Cnksr2 Kiaa0902
10090.ENSMUSP00000029369	Q9D489	SOLH2_MOUSE	Sohlh2 Tohlh2
10090.ENSMUSP00000061221	Q3UQI9	MINY4_MOUSE	Mindy4 Fam188b
10090.ENSMUSP00000035090	Q8BH16	FBXL2_MOUSE	Fbxl2
10090.ENSMUSP00000019224	Q5U419	MFSD3_MOUSE	Mfsd3
10090.ENSMUSP00000033010	Q9CXT6	KDM8_MOUSE	Kdm8 Jmjd5
10090.ENSMUSP00000136437	A0A1Y7VKT9	A0A1Y7VKT9_MOUSE	Ubl5b Gm16381 Gm2001 Ubl5c
10090.ENSMUSP00000071863	Q9D180	CFA57_MOUSE	Cfap57 Wdr65
10090.ENSMUSP00000110809	A6PW38	A6PW38_MOUSE	Rhox7b
10090.ENSMUSP00000000926	Q61243	Q61243_MOUSE	Vpreb3
10090.ENSMUSP00000003274	O35228	IL27B_MOUSE	Ebi3 Il27b
10090.ENSMUSP00000049186	P56213	ALR_MOUSE	Gfer Alr MNCb-0663
10090.ENSMUSP00000023024	Q9JLC6	TEF_MOUSE	Tef
10090.ENSMUSP00000131624	Q6ZPS2	CRNS1_MOUSE	Carns1 Atpgd1 Kiaa1394
10090.ENSMUSP00000080116	Q91YY5	SO1A5_MOUSE	Slco1a5 Oatp1a5 Oatp3 Slc21a7
10090.ENSMUSP00000105612	Q9EQ61	PESC_MOUSE	Pes1 Pes
10090.ENSMUSP00000120276	P31310	HXA10_MOUSE	Hoxa10 Hox-1.8 Hoxa-10
10090.ENSMUSP00000136352	J3QML9	J3QML9_MOUSE	E030030I06Rik
10090.ENSMUSP00000035551	P35455	NEU2_MOUSE	Avp
10090.ENSMUSP00000022019	P15247	IL9_MOUSE	Il9
10090.ENSMUSP00000097427	A2AVT0	A2AVT0_MOUSE	Olfr1160
10090.ENSMUSP00000017126	Q5SW25	P12L2_MOUSE	Pom121l2 Gm24
10090.ENSMUSP00000077562	A2A9Q9	A2A9Q9_MOUSE	Mageb5b Gm14781
10090.ENSMUSP00000033543	Q61908	CMC4_MOUSE	Cmc4 C6.1b Mtcp1
10090.ENSMUSP00000083499	F6VB59	F6VB59_MOUSE	Olfr1348 Olfr5
10090.ENSMUSP00000046755	P28231	CXB3_MOUSE	Gjb3 Cxn-31
10090.ENSMUSP00000033608	Q9R0Q1	SYTL4_MOUSE	Sytl4 Slp4
10090.ENSMUSP00000037109	A2AHG0	LZTS3_MOUSE	Lzts3 Prosapip1
10090.ENSMUSP00000043825	Q8VCZ8	RUSD1_MOUSE	Rpusd1 Rlucl
10090.ENSMUSP00000083341	Q6PIJ4	NFRKB_MOUSE	Nfrkb
10090.ENSMUSP00000043618	Q8VDS4	RPR1A_MOUSE	Rprd1a Kiaa4077 P15rs
10090.ENSMUSP00000099302	Q8BYA0	TBCD_MOUSE	Tbcd
10090.ENSMUSP00000032386	Q99PV5	BHE41_MOUSE	Bhlhe41 Bhlhb3 Dec2
10090.ENSMUSP00000020531	P06467	HBAZ_MOUSE	Hbz Hba-x Hbz1
10090.ENSMUSP00000069779	Q9D2Z6	Q9D2Z6_MOUSE	9130008F23Rik
10090.ENSMUSP00000105861	Q923W9	ADA33_MOUSE	Adam33
10090.ENSMUSP00000071939	Q9WUZ9	ENTP5_MOUSE	Entpd5 Cd39l4
10090.ENSMUSP00000056555	Q8BUP8	FA43A_MOUSE	Fam43a
10090.ENSMUSP00000108716	P18340	CXCL9_MOUSE	Cxcl9 Mig Scyb9
10090.ENSMUSP00000102805	Q76LS9	MINY1_MOUSE	Mindy1 Fam63a Ni
10090.ENSMUSP00000062865	Q9Z0L3	OC90_MOUSE	Oc90 Onc-95 Pla2ll
10090.ENSMUSP00000031262	Q66JT7	COQ2_MOUSE	Coq2
10090.ENSMUSP00000060073	Q62137	JAK3_MOUSE	Jak3
10090.ENSMUSP00000106570	Q9D552	SPT17_MOUSE	Spata17 Srg11
10090.ENSMUSP00000129279	Q5HZJ0	RNC_MOUSE	Drosha Etohi2 Rn3 Rnasen
10090.ENSMUSP00000136430	Q9DA60	TEX44_MOUSE	Tex44
10090.ENSMUSP00000074818	P02816	PIP_MOUSE	Pip
10090.ENSMUSP00000096721	Q9D423	Q9D423_MOUSE	Larp1b
10090.ENSMUSP00000031967	Q9DAA4	PRS37_MOUSE	Prss37 Tryx2
10090.ENSMUSP00000039760	Q9ESC7	YPEL1_MOUSE	Ypel1
10090.ENSMUSP00000034492	Q9EPL5	MMP1A_MOUSE	Mmp1a McolA
10090.ENSMUSP00000026555	Q920N1	ODF3A_MOUSE	Odf3 Shippo1 Beta390
10090.ENSMUSP00000105216	Q8VH51	RBM39_MOUSE	Rbm39 Caper Rnpc2
10090.ENSMUSP00000035687	Q31093	Q31093_MOUSE	H2-M3 H-2M3
10090.ENSMUSP00000034014	Q9ESL9	FGF20_MOUSE	Fgf20
10090.ENSMUSP00000034326	Q9EPE9	AT131_MOUSE	Atp13a1 Atp13a
10090.ENSMUSP00000040332	Q06348	PRRX2_MOUSE	Prrx2 Prx2 S8
10090.ENSMUSP00000071896	Q8BZT2	SH3R2_MOUSE	Sh3rf2 Posh3 Ppp1r39 Rnf158
10090.ENSMUSP00000002572	Q9JHL1	NHRF2_MOUSE	Slc9a3r2 Nherf2
10090.ENSMUSP00000075729	Q7TRZ7	Q7TRZ7_MOUSE	Olfr314
10090.ENSMUSP00000058132	Q07475	NREP_MOUSE	Nrep D0H4S114 P311
10090.ENSMUSP00000072662	Q6EDY6	CARL1_MOUSE	Carmil1 Carmil Lrrc16 Lrrc16a
10090.ENSMUSP00000056958	Q3U515	VWCE_MOUSE	Vwce
10090.ENSMUSP00000072555	P24456	CP2DA_MOUSE	Cyp2d10 Cyp2d-10
10090.ENSMUSP00000074143	P04230	HB21_MOUSE	H2-Eb1
10090.ENSMUSP00000077584	P15919	RAG1_MOUSE	Rag1
10090.ENSMUSP00000014747	O70137	ALX3_MOUSE	Alx3
10090.ENSMUSP00000028332	Q9ET22	DPP2_MOUSE	Dpp7 Dpp2 Qpp
10090.ENSMUSP00000023099	Q8CFE6	S38A2_MOUSE	Slc38a2 Ata2 Kiaa1382 Sat2 Snat2
10090.ENSMUSP00000110955	Q9JK45	KCNQ5_MOUSE	Kcnq5
10090.ENSMUSP00000029183	Q9D7I8	FA83D_MOUSE	Fam83d
10090.ENSMUSP00000025271	P20263	PO5F1_MOUSE	Pou5f1 Oct-3 Oct-4 Otf-3 Otf3
10090.ENSMUSP00000030299	O54749	CP2J5_MOUSE	Cyp2j5
10090.ENSMUSP00000097504	Q8VFK2	O1002_MOUSE	Olfr1002 Mor175-2
10090.ENSMUSP00000085832	A2AMW4	A2AMW4_MOUSE	Magea10
10090.ENSMUSP00000042967	Q91YT0	NDUV1_MOUSE	Ndufv1
10090.ENSMUSP00000094076	O54791	MAFF_MOUSE	Maff
10090.ENSMUSP00000086542	Q9CZ44	NSF1C_MOUSE	Nsfl1c
10090.ENSMUSP00000130614	Q8R023	PCGF1_MOUSE	Pcgf1 Nspc1 Rnf68
10090.ENSMUSP00000079546	Q5DTK1	CHSS3_MOUSE	Chsy3 Chsy2 Css3 Kiaa4168
10090.ENSMUSP00000095300	Q6NS82	RETR2_MOUSE	Retreg2 Fam134a
10090.ENSMUSP00000090316	Q80YQ2	MED23_MOUSE	Med23 Crsp3 Kiaa1216 Sur2
10090.ENSMUSP00000029972	Q9CQQ0	SMIM8_MOUSE	Smim8
10090.ENSMUSP00000023805	Q9DBE0	CSAD_MOUSE	Csad
10090.ENSMUSP00000039808	Q9ER10	BSSP4_MOUSE	Prss22 Bssp4 Prss26
10090.ENSMUSP00000106897	Q4QQM4	P5I11_MOUSE	Trp53i11 Pig11 Tp53i11
10090.ENSMUSP00000113116	P46978	STT3A_MOUSE	Stt3a Itm1
10090.ENSMUSP00000129244	Q9D9S1	EVG1_MOUSE	
10090.ENSMUSP00000022691	Q61645	HAIR_MOUSE	Hr
10090.ENSMUSP00000100038	P28271	ACOHC_MOUSE	Aco1 Ireb1 Irebp
10090.ENSMUSP00000103657	Q8R2Y8	PTH2_MOUSE	Ptrh2 Pth2
10090.ENSMUSP00000027812	O54829	RGS7_MOUSE	Rgs7
10090.ENSMUSP00000042159	Q0VE82	CPNE7_MOUSE	Cpne7
10090.ENSMUSP00000019920	Q8BG92	CLVS2_MOUSE	Clvs2 Rlbp1l2
10090.ENSMUSP00000022496	O35344	IMA4_MOUSE	Kpna3 Qip2
10090.ENSMUSP00000041300	Q69ZU8	ANKR6_MOUSE	Ankrd6 Kiaa0957
10090.ENSMUSP00000090602	Q5SV06	SPT22_MOUSE	Spata22 Gm882 Repro42
10090.ENSMUSP00000022665	Q91V93	RHBT2_MOUSE	Rhobtb2 Dbc2
10090.ENSMUSP00000033180	Q3UVV9	VWA3A_MOUSE	Vwa3a
10090.ENSMUSP00000019662	Q9JKC7	AP4M1_MOUSE	Ap4m1
